Node_ID,X_mm,Y_mm,Z_mm,Ux_mm,Uy_mm,Uz_mm,Stress_VM_MPa,Strain_Equivalent,Reaction_Force_Fz_N
42,495.17691011127016,790.7231648389635,561.2227882825249,-0.04647554300962051,-0.04014122219754212,0.8199252526352341,158.08492633523764,0.0007904246316761882,999.980979331646
43,34.388521115218396,318.7525029320699,523.3909113743664,-0.07482646275450396,-0.003698643179718902,0.3243402100148682,155.1429288966167,0.0007757146444830835,992.0492908465985
44,909.3204020787821,625.8913764370091,114.76887186921746,-0.03250119672034491,-0.0037832802162915133,-0.5327254982169035,157.467095552994,0.0007873354777649701,996.6767445124897
45,258.7799816000169,885.9777482361872,860.139693349435,-0.0041718984895180436,0.09862710883949041,0.8396638644311888,79.44715844669591,0.00039723579223347957,995.485955365186
46,662.522284353982,615.8631881823046,722.8143032084837,-0.07248226098492651,-0.06929939711994991,-1.357517539841935,190.1577371307011,0.0009507886856535055,1004.0463234912099
47,311.71107608941094,232.95947475363377,67.66836190000159,-0.04609299065626565,0.02527946209179373,-0.9006713825124801,161.9813759119499,0.0008099068795597495,1000.5841508708609
48,520.0680211778108,24.40078155653802,707.8350972297686,-0.050197868604074915,0.07445565541641448,-0.9642000714232447,186.65271407329993,0.0009332635703664997,993.5720449962199
49,546.7102793432797,870.0988739009299,543.538217342646,0.010363366469947198,0.1135724872711398,1.0800560591393102,55.36189112049741,0.0002768094556024871,1004.4003298147867
50,184.85445552552704,21.26941085038714,81.72534574677826,0.0034672168518125215,-0.020219871159198065,0.9427885141400756,165.57454293988948,0.0008278727146994474,992.8309708803579
51,969.5846277645586,874.7016726841994,458.30064152865646,-0.036086877666862666,0.02457147263600998,0.48730523704499484,90.61173800412365,0.0004530586900206183,1001.6505689523548
52,775.1328233611146,528.937134027212,484.696287130047,0.0088410436069699,0.02848801785993234,1.0719298652117972,130.1338373724319,0.0006506691868621596,995.9299466535422
53,939.4989415641891,939.0676985128962,165.77454016327576,-0.02733400422936327,0.009774086577664542,-0.8792827824119881,176.71824493181916,0.0008835912246590959,998.1716145873474
54,894.8273504276489,798.7832357736654,945.6981470002823,-0.013582755516302664,-0.004942260061965303,0.3485951198609804,154.55468031279565,0.0007727734015639782,1002.5213537401919
55,597.8999788110851,997.9341105333375,849.9753714806619,0.08367260451492686,0.021798769475002297,-0.12517442838316423,107.42300101103406,0.0005371150050551703,1002.6072469952976
56,921.8742350231169,350.71181545171015,669.0223373291083,0.06702305258951739,-0.12661230426098427,0.8468821038849139,150.31365780922093,0.0007515682890461047,1006.6848453677798
57,88.4925020519195,767.1882889311269,462.2955610006072,-0.06497906184637989,0.034103474503131566,-0.11522423255219759,73.42323423781785,0.0003671161711890893,999.5887315016428
58,195.9828624191452,401.93091360924217,411.7655415845085,0.04148662089395873,0.0063088951830983595,-0.3849428884100812,207.5133697949148,0.001037566848974574,1001.5322543148167
59,45.227288910538064,479.8756203039088,650.9734671509542,0.04056982772457961,-0.01112374483891327,0.54090851856099,139.73579902518745,0.0006986789951259372,997.8113133879784
60,325.3303307632643,627.5054632183701,545.4318694069054,-0.05741316443763092,0.1023431097859779,0.8761691671912328,205.9274972127663,0.0010296374860638315,1000.909949413114
61,388.677289689482,873.6771141863387,62.27310588188561,0.04093888218774303,-0.03374670093952761,-0.6683451948468017,123.67341564519785,0.0006183670782259893,1002.1974302400425
62,271.3490317738959,984.0834691992951,512.5026487703317,0.07689659592062764,-0.02015379945325154,-0.0610756713523761,123.82120057967086,0.0006191060028983543,999.5084507627281
63,828.7375091519293,768.2734138645181,806.4036172328395,-0.056127240312220696,0.0995776651102367,-1.0584406336416528,111.79066066810768,0.0005589533033405384,990.9812475795375
64,356.75332669358926,417.76678216733376,459.2398775969581,-0.045875141050713185,-0.04160306524249283,-2.4980610174929394,193.80869658465377,0.0009690434829232688,1001.6573544816545
65,280.93450968738074,421.3570022770702,51.956577554268414,0.05088307334217512,-0.027505764146826945,0.200459631413729,114.52844213357619,0.000572642210667881,1001.8228073867773
66,542.6960831582485,737.5823015888915,786.2781993840331,0.0135747655412824,-0.007351271171542499,0.6089053562546319,182.22977162075884,0.0009111488581037942,996.5991326182602
67,140.92422497476264,238.77714576830235,201.3637821359744,0.027573813761976165,0.04203672410647746,0.2620668090867255,130.87738011653548,0.0006543869005826773,993.5780648196375
68,802.1969807540397,110.47411313139466,258.62083488803876,0.01702946082002484,0.01039012536766567,-1.9495617177543672,51.201835005419014,0.00025600917502709505,1007.3793957525198
69,74.55064367977083,354.62215764077655,164.70635343229588,0.019534796046407208,-0.06463126735761314,-0.35084943007647457,121.4842966106767,0.0006074214830533835,1002.457227554472
70,986.8869366005173,287.23899165408176,330.21506487149753,-0.06632360641555415,-0.026608428156359477,-2.2183477600510813,91.04458928185758,0.0004552229464092879,998.8545948453915
71,772.2447692966574,296.3081204559901,756.751505688635,0.05236588533107242,-0.03036772166061057,1.369701107654185,151.69513618411688,0.0007584756809205843,994.3148355842626
72,198.7156815341724,233.60775104990995,519.3858595039374,0.05847949962138868,-0.003861052261152279,-1.0860545821180863,90.4796132162755,0.00045239806608137747,995.8909258578933
73,5.522117123602399,42.093189636361885,204.88127415071256,-0.011469537203401388,0.021292182931491457,1.2554036094598964,196.29875503573084,0.0009814937751786543,1006.5129519839312
74,815.4614284548342,17.87393473341381,877.8300781520409,-0.0021738474906931216,0.020910287794398606,0.9458696436841456,145.44620698234863,0.0007272310349117432,1000.6883097043402
75,706.8573438476171,987.7223897360316,879.5818549515292,-0.07655537512778614,-0.08880058770242011,-0.9005903525360619,141.12020026206307,0.0007056010013103153,997.2470646649965
76,729.0071680409873,427.77313373586236,870.5784250460069,0.02571273780089175,0.05319704937804281,-1.1327849512677453,182.79460688937914,0.0009139730344468957,1002.5484461561233
77,771.2703466859457,384.32664715968167,238.79621138153928,0.028602872085707207,0.012628442299831176,0.3503702163863384,198.19534670379312,0.0009909767335189656,995.9280090627684
78,74.04465173409037,679.6472826930699,451.2393441809881,-0.00310955084996555,0.06922660237969532,-0.8443240371830714,148.9950624115174,0.0007449753120575871,1007.5042151514019
79,358.4657285442726,218.25388786506417,984.9896561408751,0.056217667993525136,0.022209916364533594,0.10248464215820753,111.43998502253547,0.0005571999251126774,1006.7640026744837
80,115.86905952512971,949.9611839502253,772.0124763099903,-0.016703861548997025,0.05506614788678811,-0.48282759080691834,61.30151919439353,0.00030650759597196766,997.6671296439861
81,863.1034258755935,786.3450144155521,27.167421225559817,0.028230296294680015,0.023327265572506348,-1.7811584144656334,115.697512148241,0.000578487560741205,996.8566487648457
82,623.2981268275579,89.41100231225951,65.20459126049205,-0.05098321693460578,0.06731128781013741,-2.230468019124459,119.13938766760192,0.0005956969383380097,986.9093340065386
83,330.8980248526492,417.58077578492833,463.93137681233276,-0.001177607543711906,0.02611253180088893,0.22668424849459717,155.35287264961482,0.0007767643632480741,992.5920961422431
84,63.55835028602363,879.1183075621647,909.2202058615602,-0.008717712895141793,-0.004895762322145203,-0.5615577463306254,132.74265594309864,0.0006637132797154932,993.3026511252112
85,310.9823217156622,944.7320222914103,538.7017979527142,0.011265396102047071,0.1136217360223441,-0.5530898169141323,184.39664860257142,0.0009219832430128572,1000.6759517049369
86,325.183322026747,467.4015112498697,497.8125080342902,-0.018476346441667915,0.0444518561139946,0.6958638390937854,119.35083643646553,0.0005967541821823276,998.3688314777932
87,729.6061783380641,613.4113892107077,105.47369995663058,-0.00657362978358339,0.02868722105022066,1.1734422766324448,147.1479416573529,0.0007357397082867644,993.2733225629238
88,637.5574713552131,167.0339460920752,656.780104724294,0.041302358572075315,-0.0638152208269168,-0.2725447213618092,209.19937215984447,0.0010459968607992223,998.5941797876773
89,887.2127425763265,991.1686261369765,822.1031606002255,-0.021838211861910872,-0.06441538087317689,-0.3405987069098616,167.09126069774834,0.0008354563034887417,1002.5266857382368
90,472.2149251619493,231.6717013834434,380.42000750756233,-0.08032885503693397,0.01463577410709267,0.500143033113884,146.99812291557177,0.0007349906145778589,1002.639196749578
91,119.5942459383017,942.7317741351256,775.6118509253274,0.08747919521027103,0.00727605988841204,-1.3569355696995753,119.90277790324114,0.0005995138895162057,990.5016485957055
92,713.244787222995,649.6466489923685,964.4766539008116,0.06907270393452433,-0.030706128250415812,0.223153054747697,118.33843016425115,0.0005916921508212558,999.3586825975808
93,760.7850486168975,607.7367948788591,203.7664591276891,-0.06461313475528094,0.007049134980602999,0.551885971822154,107.4693373524026,0.000537346686762013,993.0832961151419
94,561.2771975694963,512.6885110165086,523.3296311947413,0.03448539026225972,0.07943134640217979,0.6802302084176292,122.94965671085504,0.0006147482835542751,1004.5086434857013
95,770.967179954561,230.66981171775868,287.13795808457553,-0.025148738527567157,0.03477012372751494,-1.936752702502465,187.78329193721572,0.0009389164596860786,1003.9207320817675
96,493.79559636439075,176.52803200550827,792.8544190338393,0.013174360766552979,-0.05705042548763692,-0.7613552698089406,138.90558643538657,0.0006945279321769329,995.5098638683777
97,522.7328293819941,220.48620907017536,577.5933658811575,0.014711206450674686,-0.0055754413571471855,-0.8782632528234666,82.51134653093844,0.00041255673265469224,996.169773987998
98,427.54101835854965,186.4382621442545,634.5824175503037,-0.0117203900158161,-0.04024832404262804,0.09988695440921298,238.40846465298918,0.001192042323264946,997.6936647475085
99,25.419126744095188,779.5844735667533,797.914159615894,-0.03918828327931983,-0.01938499582042806,0.48074457976798396,165.99825955725814,0.0008299912977862906,988.7360330263433
100,107.89142699330445,350.1252591667301,395.9704726624549,-0.03452705261581297,-0.020680783281482137,1.4967104074459814,79.65282997434153,0.0003982641498717076,1001.6798408672029
101,31.42918568673425,57.84267656339637,915.0900684070432,-0.04580959577406213,-0.02388227913020026,-0.4949654803680733,127.90755363795881,0.000639537768189794,998.6357772682993
102,636.4104112637804,969.1026301408114,533.02886724614,-0.04159111041152224,-0.06275676859866974,-0.4975724983092141,155.54431914142089,0.0007777215957071044,1004.8508754128393
103,314.35598107632666,883.7858849634257,157.954822835348,-0.003358914502467763,-0.006382734075909502,1.149672018878747,235.22960466486884,0.001176148023324344,994.5079539101872
104,508.5706911647028,927.752283195213,695.8991181688025,-0.03578799945553759,-0.028030381842365483,0.2965769385303051,94.59437708705653,0.00047297188543528264,996.9043852587504
105,907.5664739260931,994.9078226464353,793.2613504382545,0.03410260328563099,-0.1464724345001134,1.2676515111879738,198.80203596779734,0.0009940101798389866,992.4673737098044
106,249.29222914887495,173.89524921948728,316.76167706752665,0.07436230776679637,0.10264860122508315,0.2887280030098363,219.97432134861714,0.0010998716067430858,994.9785471825287
107,410.38292303562974,396.24201890265874,857.179256998753,-0.02900266206850215,0.054438482710833604,-1.1571166187132709,118.56728474627148,0.0005928364237313574,994.0900900196589
108,755.5511385430486,758.2384757040913,906.1432547657664,0.011970225026768854,-0.018815036246249806,-1.3331283547778066,136.12431905698833,0.0006806215952849416,1004.9798683942322
109,228.79816549162246,696.0206180537922,276.90448737780895,0.0249842555151467,0.0009409524870299213,-1.5515122490589293,98.18453763131149,0.0004909226881565574,996.508690756243
110,76.979909828793,153.89590633985506,983.5214727152221,0.023600113545963725,-0.05858271736587809,0.6620518347584733,139.82694294598477,0.0006991347147299239,1000.6208784237231
111,289.75145291376805,815.8331249906178,140.71152804875842,0.0037977633958043698,0.08478614389054327,1.188596823087008,148.17050128285345,0.0007408525064142673,998.096182980691
112,161.2212872540044,224.44057183666067,202.01566840248998,0.03713412091798611,0.09486443473865558,1.849362141386381,182.98249990411853,0.0009149124995205927,993.6526736699359
113,929.6976523425731,223.81761482262309,184.22483923802614,0.024112447634032863,0.007834686412326231,0.8431053323232401,204.50917355102234,0.0010225458677551118,999.1584978841418
114,808.1203795644169,536.9744228934136,893.9897100078704,-0.061883121116364896,0.05117653220926724,1.1628385775349859,112.59519676891765,0.0005629759838445882,1002.995516659318
115,633.4037565104235,592.9399348417031,654.2925523249619,0.04345780321946366,0.008764338946696194,-0.5800163326536847,51.63374678870027,0.0002581687339435014,993.9612030372832
116,871.4605901877177,580.0862078378112,152.10428322227287,0.044364541863337104,-0.06683627194379653,-1.1564158167438567,148.93776103618788,0.0007446888051809395,1004.0455639536569
117,803.6720768991145,91.48683739775487,440.323418368349,-0.03816430520892908,-0.020591168448182866,0.8500793324175533,164.67687649843202,0.00082338438249216,995.7513953926115
118,186.57005888603584,877.4608626303803,615.2980250698021,0.0018968917723801014,0.006596398338597854,0.41768075223940065,162.4708843842521,0.0008123544219212605,997.5850803696358
119,892.5589984899777,265.60004258870606,83.4640849893833,0.03416644964055347,-0.02272738593717221,0.10744437434089255,133.6663376245478,0.000668331688122739,1002.6534156150502
120,539.3422419156507,129.51492128280418,882.4163684073387,-0.01046569097896808,-0.0109326638717518,0.3873714806329899,156.23760498319672,0.0007811880249159835,996.6828192139026
121,807.4401551640625,888.7480798689772,803.6035354415352,0.05364890238830059,-0.004569977875455758,0.3231854824582059,225.77224041761238,0.0011288612020880619,1000.1878742966793
122,896.0912999234932,955.6514982297533,505.2067735766382,0.11819362473096805,-0.004043924893273097,1.2838168598535613,169.08670844812548,0.0008454335422406274,998.4265458560595
123,318.00347497186385,862.1276172654506,967.1266152591704,-0.03929930163174912,0.0026129245248741606,1.2949855848169558,131.3315787498458,0.000656657893749229,1000.6468400335191
124,110.05192452767676,809.5160747248781,417.7609792750997,-0.06905223015768874,-0.05303025331983005,0.544220352340347,124.99010914520022,0.0006249505457260012,988.0963044723825
125,227.93516254194168,655.2419806390217,984.1103190364978,0.015190929780243787,-0.035850807456396815,0.8458028725629282,141.50738211611346,0.0007075369105805673,990.8515909239596
126,427.1077886262563,550.8573706091393,667.9199988036271,0.03607812525630718,-0.06422921328499846,0.5140625524247758,231.836998091532,0.00115918499045766,1003.0798350302342
127,818.0147659224931,86.98675991141013,634.6712732539414,-0.011543318692238451,0.04889077748431002,-0.4611697320346189,140.83496452369013,0.0007041748226184507,1005.1859070282452
128,860.7305832563435,408.4532130706987,165.954895295785,0.07266303316605173,-0.10528234709201623,0.7565646749131401,149.0102827739646,0.0007450514138698231,995.4475664823424
129,6.952130531190703,372.688517012314,881.9277583046439,-0.06693028998616245,0.057679517165846295,-1.3944950688592617,125.88432145318485,0.0006294216072659243,998.7798582391443
130,510.74730257756573,259.7537837603262,427.48968792061515,0.03464593115158056,0.06931746986314219,1.0538915522958832,204.94916787209823,0.0010247458393604911,1001.4735962645115
131,417.411003148779,723.4201136885849,162.23340578247937,-0.030293041037944668,-0.01510902934913107,-1.194522939766035,247.99186273723376,0.0012399593136861687,1003.4660880082935
132,222.10781047073024,495.8757350787708,12.60751997575904,0.08596889531036483,-0.13015685439136493,0.28580328679473294,172.53065247156943,0.000862653262357847,989.8616136416457
133,119.8653673336828,81.04621590764793,559.7556836383826,0.09962576765840592,-0.018065528098364526,-0.8451539584261589,154.1386451892713,0.0007706932259463565,995.5697987651081
134,337.615171403628,220.18320194981135,527.3996221226763,-0.0383328293891674,-0.003209208064440964,0.5533889830744267,151.83914165871172,0.0007591957082935586,998.3371031007506
135,942.9097039125191,683.258763659596,719.3536223691585,-0.02747785679542901,-0.05052991099644569,-0.033925225927908885,30.784660560712716,0.0001539233028035636,1003.5157009861803
136,323.2029320207552,76.13085949030018,890.2580530178021,0.0429793943489901,-0.025760919690412144,-1.5947559581633328,187.25754321424085,0.0009362877160712042,1012.4921524186075
137,518.790621743366,851.2069140487687,79.40658464302952,-0.019356532489475733,0.07650975994316757,0.42069963101847885,156.70832079979218,0.0007835416039989609,998.8599713659514
138,703.0189588951779,495.1465270139743,731.4964903403624,-0.002270560896611911,0.03324635811508705,-0.5779207768327106,171.41710253303626,0.0008570855126651813,992.9651126894801
139,363.629602379294,480.586577326648,187.41194409758222,0.0012694210271205091,-0.046228205718904986,0.8811467208133691,114.42689029581476,0.0005721344514790737,1002.0113403860065
140,971.7820827209607,592.4077846595176,858.177053157164,-0.09598365780988283,-0.0798799584797716,0.0013256887344072295,130.77715605114543,0.0006538857802557271,1006.6049789477036
141,962.4472949421113,824.6809659251492,819.0635138616561,-0.0006918873047118628,-0.016350865880488542,0.39542098538803827,129.44875317484136,0.0006472437658742068,1000.5400706048976
142,251.78229582536414,347.80920790219307,540.7937549855444,-0.034486388703208706,-0.010672838967521903,-0.9575689550152122,201.08114920365193,0.0010054057460182598,995.4667572742285
143,497.2485058923854,678.0161525590636,710.2427986233115,-0.024656141119988602,0.024809959368165817,-0.5893322314273619,131.06200816984534,0.0006553100408492268,1004.7899697074001
144,300.8783098167697,565.731963995791,314.3501131837484,0.0721816001734407,-0.02676583562838295,-0.4586386361010845,254.13301610548987,0.0012706650805274493,1003.3177280924922
145,284.8404943774676,267.0282701694213,471.16789893281464,-0.06282534471396282,0.025574978768093067,0.8567024802425557,171.54312095075187,0.0008577156047537593,994.8695957790219
146,36.88694735453279,878.6299863551579,821.6368977104717,0.04066025933739886,0.09675770200301145,1.6773770878054892,86.21586700021342,0.0004310793350010671,1001.9071280876717
147,609.5643339798969,797.4260216069281,459.2651971732139,-0.013948146516590426,0.040775051122213135,-0.8051717517428763,143.57268533740216,0.0007178634266870108,1004.9863278382944
148,502.67902322886147,658.4518346584255,357.7982653254418,-0.01398800842479172,-0.0024044253665386293,1.0768481446576803,117.41624389217921,0.000587081219460896,1005.9094502127945
149,51.47875124998935,850.581729094242,494.2124472502999,0.03951859480258557,-0.009157523552664734,-2.169677417725702,40.28087650899879,0.00020140438254499394,999.6677551234527
150,278.64646423661145,867.2942009598023,828.2492524372184,0.01700256472844452,-0.01783365670899356,-1.1941894010922893,229.97354700568948,0.0011498677350284473,998.2096027691034
151,908.2658859666537,708.3629767150347,335.20804737087275,0.02853064986097655,0.05903204562260722,-0.9587784561867747,185.1571271110002,0.0009257856355550009,1006.1363691104063
152,239.56189066697243,837.013328363672,173.7615931357438,0.04840923302664306,-0.031365672297565136,-1.3525086894407221,176.66036589496562,0.0008833018294748281,993.9491974850956
153,144.89487209122308,697.4714616692836,712.0140203307808,-0.016565419159166136,0.0022611354499991283,-1.58358838978758,158.2701830149852,0.000791350915074926,1002.192896454605
154,489.452760277563,680.1407717603004,825.9782127080819,-0.030611836725387517,0.0025598950940542674,0.41299891213779755,80.89912156537812,0.00040449560782689065,993.1498668631779
155,985.6504541106007,618.6113782151843,100.63747852353333,-0.05425752632788991,-0.025089209640576607,-0.21406769772786138,125.81914302222816,0.0006290957151111409,1005.326881361298
156,242.05527151150042,752.7166395576412,239.87411275594474,-0.04127052649894776,-0.06862327739420505,0.3794053976051097,192.08903873920065,0.0009604451936960032,998.7097724219442
157,672.1355474058786,158.6051052930737,141.9719897609939,0.14745472126543627,0.01614872518088343,0.690472686121513,97.43899851087488,0.0004871949925543744,1006.3429161782374
158,761.6196153287176,880.8707591989285,347.9414115821666,0.06223397903683934,-0.0030501985927691815,0.26561699317253346,23.41153418745934,0.00011705767093729669,1002.4570637817776
159,237.63754399239966,871.843527745232,450.35097890541266,-0.06755371831040106,0.025012023471828494,0.6577631761503737,138.6446996109537,0.0006932234980547684,993.8838988496904
160,728.2163486118595,29.247283034559146,748.8263369633065,-0.06612289783717851,-0.026680015321958347,-0.06953228624226938,142.91212229862305,0.0007145606114931153,1007.1231386603862
161,367.7831327192532,825.8167505647626,651.1475848816741,0.024093303085924573,0.061041064940652395,-1.1869933883057449,156.77817082073545,0.0007838908541036773,1007.7562263321387
162,632.3058305935795,128.8698674734452,620.9285674784312,0.027363239868898343,-0.04383868906059224,1.0578141808207961,186.4259321757268,0.000932129660878634,1004.4114324629961
163,633.5297107608947,335.11885425914187,352.3749466096544,0.027444191765868223,0.08560201420089464,-0.589112132781127,181.88029061156044,0.0009094014530578022,996.1920606748189
164,535.7746840747585,743.5082562916077,841.44755308476,-0.012747789677684893,-0.08738182549141309,-0.9355962987624259,162.93849026219607,0.0008146924513109803,998.469930228213
165,90.28977005440831,160.7598960483082,471.28716739816457,-0.006272713000145012,0.02173850322784456,-0.17791787580439816,209.77656940433548,0.0010488828470216773,1000.7271360870288
166,835.302495589238,817.9670241190622,979.1049380151545,0.01639397620796787,0.023771534126331175,-0.912810919296513,74.05151095933427,0.00037025755479667136,996.4814480033428
167,320.78006497173584,832.1341779577419,634.1421382957368,0.004294650314666521,-0.03977785339704412,-0.4174303819894322,175.22909072386952,0.0008761454536193476,1008.461732862316
168,186.51851039985422,507.4677337608362,126.26474156450274,-0.11096501863737676,0.02121969689305063,0.3440539215634665,181.32691816684712,0.0009066345908342355,1000.7216323586301
169,40.77514155476392,6.38587171683358,676.177562075434,-0.011489981528759692,0.06397593348800794,0.34834173924612705,88.02188569598803,0.00044010942847994017,986.4832597644632
170,590.8929431882418,287.0381331749128,325.104015431699,-0.04257032171301568,-0.11084094196770322,-0.8978300664256297,74.85646956588054,0.00037428234782940274,1001.6967790637812
171,677.5643618422824,616.9269183757422,686.3271966860974,0.008760570945425603,0.025137240374540733,-0.4877053729487446,112.70289367621993,0.0005635144683810996,998.2592130159135
172,16.58782892785615,981.1861780274235,69.64114816240574,0.14926295013017052,-0.12466354101650388,1.0743330047702437,116.9229278742354,0.000584614639371177,999.6253672194077
